Time,wht_CumulativeDeaths,wht_population,wht_deaths,wht_death_pctof_racepop,blk_CumulativeDeaths,blk_population,blk_deaths,blk_death_pctof_racepop,ltn_CumulativeDeaths,ltn_population,ltn_deaths,ltn_death_pctof_racepop,asn_CumulativeDeaths,asn_population,asn_deaths,asn_death_pctof_racepop,tier_status,tier_decrease,tier_increase
30-Jan-2021,116,354423,0.714285714285714,0.000201534808487518,34,43782,0.428571428571429,0.000978875858963566,83,133314,1.85714285714286,0.00139305913643193,156,298108,1.42857142857143,0.000479212711021317,1,0,0
31-Jan-2021,118,354423,0.714285714285714,0.000201534808487518,34,43782,0.428571428571429,0.000978875858963566,88,133314,1.57142857142857,0.00117874234621163,158,298108,1.71428571428571,0.000575055253225581,1,0,0
01-Feb-2021,118,354423,1,0.000282148731882525,34,43782,0.428571428571429,0.000978875858963566,88,133314,1.42857142857143,0.00107158395110148,160,298108,1.71428571428571,0.000575055253225581,1,0,0
02-Feb-2021,118,354423,1.14285714285714,0.000322455693580028,35,43782,0.571428571428571,0.00130516781195142,89,133314,1.28571428571429,0.000964425555991333,161,298108,2,0.000670897795429844,1,0,0
03-Feb-2021,119,354423,1.14285714285714,0.000322455693580028,35,43782,0.571428571428571,0.00130516781195142,89,133314,1.28571428571429,0.000964425555991333,163,298108,2.14285714285714,0.000718819066531976,1,0,0
04-Feb-2021,121,354423,1,0.000282148731882525,36,43782,0.571428571428571,0.00130516781195142,90,133314,0.571428571428571,0.000428633580440592,167,298108,2,0.000670897795429844,1,0,0
05-Feb-2021,123,354423,1.14285714285714,0.000322455693580028,38,43782,0.857142857142857,0.00195775171792713,91,133314,0.571428571428571,0.000428633580440592,170,298108,1.85714285714286,0.000622976524327712,1,0,0
06-Feb-2021,124,354423,1.42857142857143,0.000403069616975035,38,43782,0.714285714285714,0.00163145976493928,92,133314,0.857142857142857,0.000642950370660889,171,298108,1.85714285714286,0.000622976524327712,1,0,0
07-Feb-2021,125,354423,1.71428571428571,0.000483683540370042,38,43782,0.714285714285714,0.00163145976493928,92,133314,1,0.000750108765771037,172,298108,2.28571428571429,0.000766740337634108,1,0,0
08-Feb-2021,126,354423,1.42857142857143,0.000403069616975035,40,43782,0.571428571428571,0.00130516781195142,92,133314,0.857142857142857,0.000642950370660889,173,298108,1.85714285714286,0.000622976524327712,1,0,0
09-Feb-2021,128,354423,1.57142857142857,0.000443376578672539,40,43782,0.571428571428571,0.00130516781195142,95,133314,1,0.000750108765771037,174,298108,1.42857142857143,0.000479212711021317,1,0,0
10-Feb-2021,131,354423,1.57142857142857,0.000443376578672539,40,43782,0.571428571428571,0.00130516781195142,96,133314,1,0.000750108765771037,179,298108,1.57142857142857,0.000527133982123449,1,0,0
11-Feb-2021,131,354423,1.42857142857143,0.000403069616975035,40,43782,0.714285714285714,0.00163145976493928,96,133314,1,0.000750108765771037,180,298108,1.42857142857143,0.000479212711021317,1,0,0
12-Feb-2021,134,354423,1.57142857142857,0.000443376578672539,42,43782,0.428571428571429,0.000978875858963566,98,133314,1.28571428571429,0.000964425555991333,180,298108,1.57142857142857,0.000527133982123449,1,0,0
13-Feb-2021,135,354423,1.71428571428571,0.000483683540370042,42,43782,0.428571428571429,0.000978875858963566,99,133314,0.857142857142857,0.000642950370660889,182,298108,1.57142857142857,0.000527133982123449,1,0,0
14-Feb-2021,135,354423,1.28571428571429,0.000362762655277532,43,43782,0.428571428571429,0.000978875858963566,99,133314,0.714285714285714,0.000535791975550741,182,298108,0.857142857142857,0.00028752762661279,1,0,0
15-Feb-2021,137,354423,1.71428571428571,0.000483683540370042,43,43782,0.428571428571429,0.000978875858963566,101,133314,0.857142857142857,0.000642950370660889,184,298108,0.857142857142857,0.00028752762661279,1,0,0
16-Feb-2021,140,354423,1.42857142857143,0.000403069616975035,43,43782,0.142857142857143,0.000326291952987855,101,133314,0.571428571428571,0.000428633580440592,185,298108,0.857142857142857,0.00028752762661279,1,0,0
17-Feb-2021,140,354423,1.28571428571429,0.000362762655277532,43,43782,0.142857142857143,0.000326291952987855,101,133314,0.428571428571429,0.000321475185330444,185,298108,0.571428571428571,0.000191685084408527,1,0,0
18-Feb-2021,143,354423,1.28571428571429,0.000362762655277532,43,43782,0,0,102,133314,0.428571428571429,0.000321475185330444,186,298108,0.571428571428571,0.000191685084408527,1,0,0
19-Feb-2021,144,354423,1.14285714285714,0.000322455693580028,43,43782,0,0,102,133314,0.428571428571429,0.000321475185330444,186,298108,0.428571428571429,0.000143763813306395,1,0,0
20-Feb-2021,144,354423,1,0.000282148731882525,43,43782,0,0,102,133314,0.428571428571429,0.000321475185330444,186,298108,0.428571428571429,0.000143763813306395,1,0,0
21-Feb-2021,144,354423,1,0.000282148731882525,43,43782,0,0,102,133314,0.714285714285714,0.000535791975550741,186,298108,0.428571428571429,0.000143763813306395,1,0,0
22-Feb-2021,145,354423,0.571428571428571,0.000161227846790014,43,43782,0,0,104,133314,0.571428571428571,0.000428633580440592,187,298108,0.285714285714286,9.58425422042634e-05,1,0,0
23-Feb-2021,147,354423,0.428571428571429,0.000120920885092511,43,43782,0.142857142857143,0.000326291952987855,104,133314,0.571428571428571,0.000428633580440592,188,298108,0.285714285714286,9.58425422042634e-05,1,0,0
24-Feb-2021,147,354423,0.428571428571429,0.000120920885092511,43,43782,0.142857142857143,0.000326291952987855,106,133314,0.714285714285714,0.000535791975550741,188,298108,0.285714285714286,9.58425422042634e-05,1,0,0
25-Feb-2021,147,354423,0.428571428571429,0.000120920885092511,43,43782,0.142857142857143,0.000326291952987855,106,133314,0.714285714285714,0.000535791975550741,188,298108,0.285714285714286,9.58425422042634e-05,1,0,0
26-Feb-2021,147,354423,0.285714285714286,8.0613923395007e-05,44,43782,0.142857142857143,0.000326291952987855,106,133314,0.428571428571429,0.000321475185330444,188,298108,0.142857142857143,4.79212711021317e-05,1,0,0
27-Feb-2021,147,354423,0,0,44,43782,0.142857142857143,0.000326291952987855,107,133314,0.428571428571429,0.000321475185330444,188,298108,0,0,1,0,0
28-Feb-2021,147,354423,0.142857142857143,4.03069616975035e-05,44,43782,0.142857142857143,0.000326291952987855,107,133314,0.142857142857143,0.000107158395110148,188,298108,0.142857142857143,4.79212711021317e-05,1,0,0
01-Mar-2021,147,354423,0.285714285714286,8.0613923395007e-05,44,43782,0.142857142857143,0.000326291952987855,107,133314,0.142857142857143,0.000107158395110148,188,298108,0.285714285714286,9.58425422042634e-05,1,0,0
02-Mar-2021,147,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,107,133314,0.142857142857143,0.000107158395110148,188,298108,0.285714285714286,9.58425422042634e-05,1,0,0
03-Mar-2021,148,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,107,133314,0,0,189,298108,0.428571428571429,0.000143763813306395,1,0,0
04-Mar-2021,149,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,107,133314,0,0,190,298108,0.428571428571429,0.000143763813306395,1,0,0
05-Mar-2021,149,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,107,133314,0,0,190,298108,0.428571428571429,0.000143763813306395,1,0,0
06-Mar-2021,150,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,107,133314,0,0,191,298108,0.571428571428571,0.000191685084408527,1,0,0
07-Mar-2021,150,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,107,133314,0,0,191,298108,0.428571428571429,0.000143763813306395,1,0,0
08-Mar-2021,150,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,107,133314,0,0,191,298108,0.428571428571429,0.000143763813306395,2,0,1
09-Mar-2021,150,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,107,133314,0,0,192,298108,0.428571428571429,0.000143763813306395,2,0,0
10-Mar-2021,151,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,107,133314,0,0,192,298108,0.285714285714286,9.58425422042634e-05,2,0,0
11-Mar-2021,151,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,107,133314,0,0,193,298108,0.428571428571429,0.000143763813306395,2,0,0
12-Mar-2021,151,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,107,133314,0,0,193,298108,0.428571428571429,0.000143763813306395,2,0,0
13-Mar-2021,151,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,107,133314,0,0,193,298108,0.285714285714286,9.58425422042634e-05,2,0,0
14-Mar-2021,151,354423,0,0,44,43782,0,0,107,133314,0,0,194,298108,0.285714285714286,9.58425422042634e-05,2,0,0
15-Mar-2021,151,354423,0,0,44,43782,0,0,107,133314,0,0,194,298108,0.285714285714286,9.58425422042634e-05,2,0,0
16-Mar-2021,151,354423,0,0,44,43782,0,0,107,133314,0,0,194,298108,0.285714285714286,9.58425422042634e-05,2,0,0
17-Mar-2021,151,354423,0,0,44,43782,0,0,107,133314,0.142857142857143,0.000107158395110148,194,298108,0.285714285714286,9.58425422042634e-05,2,0,0
18-Mar-2021,151,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,107,133314,0.142857142857143,0.000107158395110148,195,298108,0.285714285714286,9.58425422042634e-05,2,0,0
19-Mar-2021,151,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,107,133314,0.142857142857143,0.000107158395110148,195,298108,0.285714285714286,9.58425422042634e-05,2,0,0
20-Mar-2021,151,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,195,298108,0.285714285714286,9.58425422042634e-05,2,0,0
21-Mar-2021,152,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,196,298108,0.714285714285714,0.000239606355510659,2,0,0
22-Mar-2021,153,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,196,298108,0.714285714285714,0.000239606355510659,2,0,0
23-Mar-2021,153,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,196,298108,0.857142857142857,0.00028752762661279,2,0,0
24-Mar-2021,153,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,199,298108,1,0.000335448897714922,2,0,0
25-Mar-2021,153,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,200,298108,0.857142857142857,0.00028752762661279,2,0,0
26-Mar-2021,153,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,108,133314,0.142857142857143,0.000107158395110148,201,298108,0.857142857142857,0.00028752762661279,2,0,0
27-Mar-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,202,298108,0.857142857142857,0.00028752762661279,2,0,0
28-Mar-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,202,298108,0.428571428571429,0.000143763813306395,2,0,0
29-Mar-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,202,298108,0.285714285714286,9.58425422042634e-05,3,0,1
30-Mar-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,202,298108,0.285714285714286,9.58425422042634e-05,3,0,0
31-Mar-2021,154,354423,0,0,44,43782,0,0,109,133314,0,0,202,298108,0.142857142857143,4.79212711021317e-05,3,0,0
01-Apr-2021,154,354423,0,0,44,43782,0,0,109,133314,0,0,202,298108,0.142857142857143,4.79212711021317e-05,3,0,0
02-Apr-2021,154,354423,0,0,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
03-Apr-2021,154,354423,0,0,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
04-Apr-2021,154,354423,0,0,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
05-Apr-2021,154,354423,0,0,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
06-Apr-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,203,298108,0,0,3,0,0
07-Apr-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
08-Apr-2021,154,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
09-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,203,298108,0.142857142857143,4.79212711021317e-05,3,0,0
10-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,204,298108,0.142857142857143,4.79212711021317e-05,3,0,0
11-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,204,298108,0.142857142857143,4.79212711021317e-05,3,0,0
12-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,204,298108,0.285714285714286,9.58425422042634e-05,3,0,0
13-Apr-2021,155,354423,0,0,44,43782,0,0,109,133314,0,0,204,298108,0.285714285714286,9.58425422042634e-05,3,0,0
14-Apr-2021,155,354423,0,0,44,43782,0,0,109,133314,0,0,204,298108,0.142857142857143,4.79212711021317e-05,3,0,0
15-Apr-2021,155,354423,0,0,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
16-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
17-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
18-Apr-2021,155,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
19-Apr-2021,156,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,205,298108,0,0,3,0,0
20-Apr-2021,156,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
21-Apr-2021,156,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
22-Apr-2021,156,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,109,133314,0,0,205,298108,0.142857142857143,4.79212711021317e-05,3,0,0
23-Apr-2021,156,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0,0,206,298108,0.285714285714286,9.58425422042634e-05,3,0,0
24-Apr-2021,156,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,206,298108,0.285714285714286,9.58425422042634e-05,3,0,0
25-Apr-2021,157,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,206,298108,0.285714285714286,9.58425422042634e-05,3,0,0
26-Apr-2021,157,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,109,133314,0.142857142857143,0.000107158395110148,207,298108,0.428571428571429,0.000143763813306395,3,0,0
27-Apr-2021,157,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,110,133314,0.142857142857143,0.000107158395110148,207,298108,0.285714285714286,9.58425422042634e-05,3,0,0
28-Apr-2021,157,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,110,133314,0.142857142857143,0.000107158395110148,207,298108,0.285714285714286,9.58425422042634e-05,3,0,0
29-Apr-2021,157,354423,0,0,44,43782,0,0,110,133314,0.142857142857143,0.000107158395110148,208,298108,0.285714285714286,9.58425422042634e-05,3,0,0
30-Apr-2021,157,354423,0,0,44,43782,0,0,110,133314,0.142857142857143,0.000107158395110148,208,298108,0.142857142857143,4.79212711021317e-05,3,0,0
01-May-2021,157,354423,0,0,44,43782,0,0,110,133314,0,0,208,298108,0.142857142857143,4.79212711021317e-05,3,0,0
02-May-2021,157,354423,0,0,44,43782,0,0,110,133314,0,0,208,298108,0.142857142857143,4.79212711021317e-05,3,0,0
03-May-2021,157,354423,0,0,44,43782,0,0,110,133314,0.285714285714286,0.000214316790220296,208,298108,0,0,3,0,0
04-May-2021,157,354423,0,0,44,43782,0,0,110,133314,0.428571428571429,0.000321475185330444,208,298108,0,0,3,0,0
05-May-2021,157,354423,0,0,44,43782,0,0,110,133314,0.428571428571429,0.000321475185330444,208,298108,0,0,3,0,0
06-May-2021,157,354423,0,0,44,43782,0,0,112,133314,0.428571428571429,0.000321475185330444,208,298108,0,0,3,0,0
07-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.428571428571429,0.000321475185330444,208,298108,0,0,3,0,0
08-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.428571428571429,0.000321475185330444,208,298108,0,0,3,0,0
09-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.428571428571429,0.000321475185330444,208,298108,0.142857142857143,4.79212711021317e-05,3,0,0
10-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.142857142857143,0.000107158395110148,208,298108,0.142857142857143,4.79212711021317e-05,4,0,1
11-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,208,298108,0.142857142857143,4.79212711021317e-05,4,0,0
12-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,4,0,0
13-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,4,0,0
14-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,4,0,0
15-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,4,0,0
16-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0,0,4,0,0
17-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0,0,4,0,0
18-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0,0,4,0,0
19-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0,0,209,298108,0,0,4,0,0
20-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
21-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
22-May-2021,157,354423,0,0,44,43782,0,0,113,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
23-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
24-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
25-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
26-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
27-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
28-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
29-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
30-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
31-May-2021,157,354423,0,0,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
01-Jun-2021,157,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
02-Jun-2021,157,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
03-Jun-2021,157,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
04-Jun-2021,159,354423,0.285714285714286,8.0613923395007e-05,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
05-Jun-2021,159,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
06-Jun-2021,159,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
07-Jun-2021,159,354423,0.428571428571429,0.000120920885092511,44,43782,0,0,114,133314,0,0,209,298108,0,0,4,0,0
08-Jun-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
09-Jun-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
10-Jun-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,114,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
11-Jun-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
12-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
13-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
14-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,209,298108,0,0,4,0,0
15-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,4,0,0
16-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,1
17-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
18-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
19-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
20-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
21-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
22-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
23-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
24-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
25-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
26-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
27-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
28-Jun-2021,160,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
29-Jun-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
30-Jun-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
01-Jul-2021,160,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
02-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
03-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
04-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
05-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
06-Jul-2021,161,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0,0,5,0,0
07-Jul-2021,161,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,5,0,0
08-Jul-2021,161,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,5,0,0
09-Jul-2021,161,354423,0,0,44,43782,0,0,115,133314,0,0,209,298108,0.142857142857143,4.79212711021317e-05,5,0,0
10-Jul-2021,161,354423,0,0,44,43782,0.142857142857143,0.000326291952987855,115,133314,0,0,210,298108,0.142857142857143,4.79212711021317e-05,5,0,0
11-Jul-2021,161,354423,0,0,44,43782,0.142857142857143,0.000326291952987855,115,133314,0,0,210,298108,0.142857142857143,4.79212711021317e-05,5,0,0
12-Jul-2021,161,354423,0,0,44,43782,0.142857142857143,0.000326291952987855,115,133314,0,0,210,298108,0.142857142857143,4.79212711021317e-05,5,0,0
13-Jul-2021,161,354423,0,0,45,43782,0.428571428571429,0.000978875858963566,115,133314,0,0,210,298108,0.142857142857143,4.79212711021317e-05,5,0,0
14-Jul-2021,161,354423,0,0,45,43782,0.428571428571429,0.000978875858963566,115,133314,0,0,210,298108,0,0,5,0,0
15-Jul-2021,161,354423,0,0,45,43782,0.428571428571429,0.000978875858963566,115,133314,0,0,210,298108,0,0,5,0,0
16-Jul-2021,161,354423,0,0,47,43782,0.428571428571429,0.000978875858963566,115,133314,0,0,210,298108,0.285714285714286,9.58425422042634e-05,5,0,0
17-Jul-2021,161,354423,0,0,47,43782,0.285714285714286,0.000652583905975711,115,133314,0,0,210,298108,0.285714285714286,9.58425422042634e-05,5,0,0
18-Jul-2021,161,354423,0,0,47,43782,0.285714285714286,0.000652583905975711,115,133314,0,0,210,298108,0.285714285714286,9.58425422042634e-05,5,0,0
19-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,47,43782,0.285714285714286,0.000652583905975711,115,133314,0,0,212,298108,0.285714285714286,9.58425422042634e-05,5,0,0
20-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,212,298108,0.285714285714286,9.58425422042634e-05,5,0,0
21-Jul-2021,161,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,212,298108,0.285714285714286,9.58425422042634e-05,5,0,0
22-Jul-2021,162,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,212,298108,0.285714285714286,9.58425422042634e-05,5,0,0
23-Jul-2021,162,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,212,298108,0.142857142857143,4.79212711021317e-05,5,0,0
24-Jul-2021,162,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,212,298108,0.142857142857143,4.79212711021317e-05,5,0,0
25-Jul-2021,162,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,212,298108,0.142857142857143,4.79212711021317e-05,5,0,0
26-Jul-2021,162,354423,0,0,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
27-Jul-2021,162,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
28-Jul-2021,162,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
29-Jul-2021,162,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
30-Jul-2021,164,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,213,298108,0,0,5,0,0
