"Time","wht_git_case_count_cum","wht_git_case_pct_cum","wht_git_death_count_cum","wht_git_death_pct_cum","wht_calgov_case_count_cum","wht_calgov_case_pct_cum","wht_calgov_death_count_cum","wht_calgov_death_pct_cum","wht_calgov_case_count_daily","wht_calgov_case_count_daily_wkave","wht_calgov_case_pctchange_daily_wkave","blk_git_case_count_cum","blk_git_case_pct_cum","blk_git_death_count_cum","blk_git_death_pct_cum","blk_calgov_case_count_cum","blk_calgov_case_pct_cum","blk_calgov_death_count_cum","blk_calgov_death_pct_cum","blk_calgov_case_count_daily","blk_calgov_case_count_daily_wkave","blk_calgov_case_pctchange_daily_wkave","ltn_git_case_count_cum","ltn_git_case_pct_cum","ltn_git_death_count_cum","ltn_git_death_pct_cum","ltn_calgov_case_count_cum","ltn_calgov_case_pct_cum","ltn_calgov_death_count_cum","ltn_calgov_death_pct_cum","ltn_calgov_case_count_daily","ltn_calgov_case_count_daily_wkave","ltn_calgov_case_pctchange_daily_wkave","asn_git_case_count_cum","asn_git_case_pct_cum","asn_git_death_count_cum","asn_git_death_pct_cum","asn_calgov_case_count_cum","asn_calgov_case_pct_cum","asn_calgov_death_count_cum","asn_calgov_death_pct_cum","asn_calgov_case_count_daily","asn_calgov_case_count_daily_wkave","asn_calgov_case_pctchange_daily_wkave","ntv_git_case_count_cum","ntv_git_case_pct_cum","ntv_git_death_count_cum","ntv_git_death_pct_cum","ntv_calgov_case_count_cum","ntv_calgov_case_pct_cum","ntv_calgov_death_count_cum","ntv_calgov_death_pct_cum","ntv_calgov_case_count_daily","ntv_calgov_case_count_daily_wkave","ntv_calgov_case_pctchange_daily_wkave","mlt_git_case_count_cum","mlt_git_case_pct_cum","mlt_git_death_count_cum","mlt_git_death_pct_cum","mlt_calgov_case_count_cum","mlt_calgov_case_pct_cum","mlt_calgov_death_count_cum","mlt_calgov_death_pct_cum","mlt_calgov_case_count_daily","mlt_calgov_case_count_daily_wkave","mlt_calgov_case_pctchange_daily_wkave","pcf_git_case_count_cum","pcf_git_case_pct_cum","pcf_git_death_count_cum","pcf_git_death_pct_cum","pcf_calgov_case_count_cum","pcf_calgov_case_pct_cum","pcf_calgov_death_count_cum","pcf_calgov_death_pct_cum","pcf_calgov_case_count_daily","pcf_calgov_case_count_daily_wkave","pcf_calgov_case_pctchange_daily_wkave","aks_npi_onset","aks_npi_description","haug_npi_type","haug_npi_type_sub","haug_npi_type_subsub","haug_npi_any_onset","alldta_npi_any_onset","ltn_epiestimR","pcf_epiestimR","mlt_epiestimR","blk_epiestimR","asn_epiestimR","wht_epiestimR","ntv_epiestimR"
"18-Nov-2020",140379,0.366,5552,0.303,140379,18.5,5552,30.3,2071,1727.71428571429,0.0423079941627567,31789,0.06,1352,0.074,31789,4.2,1352,7.4,358,290.285714285714,0.0417041091908121,455005,0.389,8900,0.485,455005,59.9,8900,48.5,5142,3853.28571428571,0.0678733306199248,46909,0.157,2234,0.122,42840,5.6,2146,11.7,604,467.428571428571,0.0735439033223697,NA,NA,NA,NA,2227,0.3,63,0.3,29,24.2857142857143,-0.0403512955235676,NA,NA,NA,NA,9290,1.2,156,0.9,201,116.714285714286,0.0935980600269115,NA,NA,NA,NA,4069,0.5,88,0.5,45,36.4285714285714,-0.0155645165411116,NA,NA,NA,NA,NA,NA,0,1.23009527651578,1.06640694999104,1.36065077534952,1.26322179725854,1.31790502884843,1.20051564473763,1.20760885284189
"19-Nov-2020",142784,0.366,5570,0.302,142784,18.5,5570,30.2,2405,1874.85714285714,0.0817331532478347,32198,0.06,1355,0.074,32198,4.2,1355,7.4,409,316,0.084876553943853,460934,0.389,8953,0.486,460934,59.8,8953,48.6,5929,4227.42857142857,0.0926676888594073,47641,0.157,2250,0.122,43512,5.6,2161,11.7,672,512.285714285714,0.0916359564424409,NA,NA,NA,NA,2258,0.3,63,0.3,31,25.8571428571429,0.062698594215564,NA,NA,NA,NA,9476,1.2,156,0.8,186,126.714285714286,0.0822058874495761,NA,NA,NA,NA,4129,0.5,89,0.5,60,43.1428571428571,0.169163472216443,1,"Newsom mandates curfew",NA,NA,NA,NA,1,1.53755410364174,1.45320714766868,1.83428070978445,1.38986173240487,1.47264923560289,1.36337068657606,1.26668327908377
"20-Nov-2020",145341,0.366,5596,0.302,145341,18.6,5596,30.2,2557,1996.71428571429,0.0629705064039143,32567,0.06,1363,0.074,32567,4.2,1363,7.4,369,333.285714285714,0.0532579093792043,466565,0.389,8988,0.485,466565,59.7,8988,48.5,5631,4567.85714285714,0.0774502929347545,48331,0.157,2261,0.122,44146,5.7,2172,11.7,634,534.714285714286,0.0428500537393504,NA,NA,NA,NA,2291,0.3,64,0.3,33,28,0.0796176279646916,NA,NA,NA,NA,9676,1.2,158,0.9,200,144.428571428571,0.130850236710892,NA,NA,NA,NA,4185,0.5,89,0.5,56,43.8571428571429,0.0164207302123276,NA,NA,NA,NA,NA,NA,0,1.53683279546487,1.60240311040046,1.72426514197626,1.34584828929221,1.42268702583062,1.45919154171825,1.31226046487187
"21-Nov-2020",145341,0.366,5596,0.302,147872,18.7,5617,30.2,2531,2075.57142857143,0.0387335305864323,32567,0.06,1363,0.074,32998,4.2,1369,7.4,431,346.714285714286,0.0395009337051713,466565,0.389,8988,0.485,472384,59.7,9022,48.5,5819,4740.71428571429,0.0371436191329817,48331,0.157,2261,0.122,44714,5.6,2178,11.7,568,548.714285714286,0.0258453204414764,NA,NA,NA,NA,2351,0.3,64,0.3,60,32.1428571428571,0.137985742973903,NA,NA,NA,NA,9889,1.2,157,0.8,213,157.571428571429,0.0870938002330313,NA,NA,NA,NA,4236,0.5,89,0.5,51,44.7142857142857,0.0193554429529561,NA,NA,NA,NA,NA,NA,0,1.39073436363471,1.37647404560908,1.61595697291863,1.2897195353492,1.20357817470929,1.39852474469644,1.80514650582945
"22-Nov-2020",149479,0.366,5630,0.302,149479,18.7,5630,30.2,1607,2053.71428571429,-0.0105865026079446,33234,0.06,1370,0.074,33234,4.2,1370,7.4,236,337.285714285714,-0.0275706686410881,476072,0.389,9036,0.485,476072,59.6,9036,48.5,3688,4738.42857142857,-0.000482261817225549,49433,0.157,2272,0.122,45154,5.7,2183,11.7,440,546,-0.00495890354568651,NA,NA,NA,NA,2376,0.3,64,0.3,25,32,-0.00445435034938013,NA,NA,NA,NA,10047,1.3,157,0.8,158,162.857142857143,0.0329945221350387,NA,NA,NA,NA,4279,0.5,89,0.5,43,44.2857142857143,-0.00963089306096165,NA,NA,NA,NA,NA,NA,0,1.04391893024627,1.09145592331837,1.26704278642938,1.0020468503587,0.93138758223751,1.04453185224349,1.53633639075215
"23-Nov-2020",151887,0.366,5633,0.302,151887,18.8,5633,30.2,2408,2199.14285714286,0.0684176736308686,33578,0.06,1371,0.074,33578,4.1,1371,7.4,344,352.714285714286,0.0447279522596666,481902,0.389,9045,0.486,481902,59.5,9045,48.6,5830,5084.57142857143,0.070505188723077,50171,0.157,2267,0.122,45823,5.7,2178,11.7,669,584,0.067282007083322,NA,NA,NA,NA,2403,0.3,64,0.3,27,33.2857142857143,0.0393924017106606,NA,NA,NA,NA,10124,1.3,156,0.8,77,160,-0.0176995770994015,NA,NA,NA,NA,4348,0.5,89,0.5,69,51.1428571428571,0.143960688921509,NA,NA,NA,NA,NA,NA,0,0.969368620073135,1.20171687492386,0.720409664446731,0.825605122551626,0.97830837574162,0.94214829468617,0.840101637702193
"24-Nov-2020",155546,0.366,5683,0.303,155546,18.9,5683,30.3,3659,2462.57142857143,0.113138426113082,34175,0.06,1373,0.073,34175,4.1,1373,7.3,597,392,0.105603499500596,488220,0.389,9112,0.486,488220,59.3,9112,48.6,6318,5479.57142857143,0.0748161469881445,51167,0.157,2284,0.122,46747,5.7,2194,11.7,924,644.428571428571,0.0984630055248559,NA,NA,NA,NA,2440,0.3,64,0.3,37,34.5714285714286,0.0378992725909857,NA,NA,NA,NA,10321,1.3,158,0.8,197,176,0.0953101798043248,NA,NA,NA,NA,4420,0.5,90,0.5,72,56.5714285714286,0.10088122485378,NA,NA,NA,NA,NA,NA,0,1.20436619950855,1.45572941826441,0.795445491062824,1.32190362745318,1.40010274047964,1.3853976209414,0.937871311023382
"25-Nov-2020",158247,0.366,5722,0.303,158247,19,5722,30.3,2701,2552.57142857143,0.0358951542646642,34556,0.06,1380,0.073,34556,4.1,1380,7.3,381,395.285714285714,0.00834699094115088,493055,0.389,9154,0.485,493055,59.1,9154,48.5,4835,5435.71428571428,-0.00803595618418917,51897,0.157,2294,0.122,47429,5.7,2204,11.7,682,655.571428571429,0.0171432769864373,NA,NA,NA,NA,2490,0.3,64,0.3,50,37.5714285714286,0.0832163060210784,NA,NA,NA,NA,10520,1.3,159,0.8,199,175.714285714286,-0.00162469572700186,NA,NA,NA,NA,4468,0.5,90,0.5,48,57,0.00754720563538314,NA,NA,NA,NA,NA,NA,0,1.10066923630498,1.19145768789598,1.17721136422306,1.39181093550742,1.40683542097015,1.44255305467253,1.25854889173138
"26-Nov-2020",160875,0.366,5747,0.303,160875,19.1,5747,30.3,2628,2584.42857142857,0.0124031735492522,34926,0.06,1380,0.073,34926,4.1,1380,7.3,370,389.714285714286,-0.0141949608235734,498144,0.389,9196,0.485,498144,59,9196,48.5,5089,5315.71428571429,-0.0223235419491647,52681,0.157,2306,0.122,48171,5.7,2216,11.7,742,665.571428571429,0.0151386974219632,NA,NA,NA,NA,2540,0.3,64,0.3,50,40.2857142857143,0.0697530387603487,NA,NA,NA,NA,10784,1.3,159,0.8,264,186.857142857143,0.0614850836506813,NA,NA,NA,NA,4510,0.5,90,0.5,42,54.4285714285714,-0.0461620417631625,NA,NA,NA,NA,NA,NA,0,0.9552606025191,0.836811354492379,1.43547953092573,1.0285675904996,1.17778692356144,1.14453489742469,1.46281175387731
"27-Nov-2020",162997,0.366,5758,0.303,162997,19.1,5758,30.3,2122,2522.28571428571,-0.0243389080846894,35284,0.06,1385,0.073,35284,4.1,1385,7.3,358,388.142857142857,-0.00404040953700502,503566,0.389,9214,0.485,503566,59,9214,48.5,5422,5285.85714285714,-0.00563260305250246,53390,0.157,2310,0.122,48820,5.7,2219,11.7,649,667.714285714286,0.00321440328200673,NA,NA,NA,NA,2579,0.3,64,0.3,39,41.1428571428571,0.0210534091978327,NA,NA,NA,NA,11027,1.3,162,0.9,243,193,0.0323458059430548,NA,NA,NA,NA,4570,0.5,91,0.5,60,55,0.0104439591610834,NA,NA,NA,NA,NA,NA,0,0.988330937811451,0.906923058168061,1.54506593873624,0.933425589766762,1.06631671099558,0.943891899716857,1.25791933920495
"28-Nov-2020",165513,0.366,5768,0.303,165513,19.2,5768,30.3,2516,2520.14285714286,-0.000849930640166363,35650,0.06,1388,0.073,35650,4.1,1388,7.3,366,378.857142857143,-0.0242142581205949,508059,0.389,9227,0.485,508059,58.8,9227,48.5,4493,5096.42857142857,-0.0364947759431278,54141,0.157,2316,0.122,49501,5.7,2223,11.7,681,683.857142857143,0.0238886742937057,NA,NA,NA,NA,2607,0.3,64,0.3,28,36.5714285714286,-0.117783035656383,NA,NA,NA,NA,11107,1.3,162,0.9,80,174,-0.103634889690357,NA,NA,NA,NA,4640,0.5,93,0.5,70,57.7142857142857,0.0481715436733658,NA,NA,NA,NA,NA,NA,0,0.930625598983324,1.166145796888,0.911664281305737,0.903533881275077,0.971899233035289,0.883029531126563,0.881534671589903
"29-Nov-2020",167813,0.366,5781,0.304,167813,19.2,5781,30.4,2300,2619.14285714286,0.0385315212253152,36052,0.06,1391,0.073,36052,4.1,1391,7.3,402,402.571428571429,0.060713341152872,512887,0.389,9233,0.485,512887,58.7,9233,48.5,4828,5259.28571428571,0.0314552074577801,54923,0.157,2321,0.122,50225,5.7,2228,11.7,724,724.428571428571,0.05763412640251,NA,NA,NA,NA,2648,0.3,64,0.3,41,38.8571428571429,0.0606246218164346,NA,NA,NA,NA,11263,1.3,163,0.9,156,173.714285714286,-0.00164338574372991,NA,NA,NA,NA,4698,0.5,93,0.5,58,59.8571428571429,0.036456041960987,NA,NA,NA,NA,NA,NA,0,0.880503287045808,1.17185275595552,0.611690699302026,0.966110637579074,1.00778544984832,0.917159559411133,0.860513765328842
"30-Nov-2020",169865,0.366,5794,0.304,169865,19.2,5794,30.4,2052,2568.28571428571,-0.0196084713883762,36410,0.06,1391,0.073,36410,4.1,1391,7.3,358,404.571428571429,0.00495576235498518,518419,0.389,9245,0.485,518419,58.7,9245,48.5,5532,5216.71428571428,-0.00812746523703645,55676,0.157,2327,0.122,50921,5.8,2234,11.7,696,728.285714285714,0.0053102691410416,NA,NA,NA,NA,2670,0.3,64,0.3,22,38.1428571428571,-0.0185534078957477,NA,NA,NA,NA,11425,1.3,163,0.9,162,185.857142857143,0.0675664159863931,NA,NA,NA,NA,4755,0.5,93,0.5,57,58.1428571428571,-0.029057734479542,NA,NA,NA,NA,NA,NA,0,0.992559623528892,1.03704890983098,0.814089324951909,0.975066826375465,1.01853137467581,0.847391130747949,0.789444403144973
"01-Dec-2020",173320,0.366,5825,0.304,173320,19.3,5825,30.4,3455,2539.14285714286,-0.0114120728349238,37012,0.06,1400,0.073,37012,4.1,1400,7.3,602,405.285714285714,0.00176397999524092,525780,0.389,9299,0.485,525780,58.5,9299,48.5,7361,5365.71428571429,0.0281617487564176,56802,0.157,2342,0.122,51970,5.8,2248,11.7,1049,746.142857142857,0.0242236435002381,NA,NA,NA,NA,2711,0.3,64,0.3,41,38.7142857142857,0.0148701624794514,NA,NA,NA,NA,11590,1.3,163,0.8,165,181.285714285714,-0.0249040107981182,NA,NA,NA,NA,4832,0.5,94,0.5,77,58.8571428571429,0.0122101639069312,NA,NA,NA,NA,NA,NA,0,1.26113846300749,1.16964273622483,0.889225217690889,1.24771065764596,1.25297109191888,1.09933871739034,0.817117360189815
"02-Dec-2020",176596,0.366,5875,0.304,176596,19.4,5875,30.4,3276,2621.28571428571,0.0318383617865328,37497,0.06,1406,0.073,37497,4.1,1406,7.3,485,420.142857142857,0.0360025037451441,533533,0.389,9342,0.484,533533,58.5,9342,48.4,7753,5782.57142857143,0.0748189623039526,57930,0.157,2350,0.122,53015,5.8,2256,11.7,1045,798,0.0671915180688236,NA,NA,NA,NA,2767,0.3,64,0.3,56,39.5714285714286,0.0218986853076375,NA,NA,NA,NA,11908,1.3,164,0.8,318,198.285714285714,0.0896346733523625,NA,NA,NA,NA,4915,0.5,94,0.5,83,63.8571428571429,0.0815352452640425,NA,NA,NA,NA,NA,NA,0,1.4817274633668,1.36698107461652,1.39460514952916,1.41163301544485,1.48968776484766,1.3765213182691,1.31333737292808
"03-Dec-2020",180362,0.366,5941,0.305,180362,19.4,5941,30.5,3766,2783.85714285714,0.0601724994791812,38137,0.06,1414,0.073,38137,4.1,1414,7.3,640,458.714285714286,0.0878327555355183,542513,0.389,9427,0.484,542513,58.4,9427,48.4,8980,6338.42857142857,0.091782410742093,59170,0.157,2361,0.121,54173,5.8,2265,11.6,1158,857.428571428571,0.0718292794951898,NA,NA,NA,NA,2832,0.3,66,0.3,65,41.7142857142857,0.0527362960809432,NA,NA,NA,NA,12235,1.3,169,0.9,327,207.285714285714,0.0443891118174378,NA,NA,NA,NA,4997,0.5,96,0.5,82,69.5714285714286,0.0857055284690205,1,"Newsom orders conditional lockdown",NA,NA,NA,NA,1,1.56829589845566,1.36428819404432,1.90299391121571,1.40259230047609,1.49682323539755,1.42184824947733,1.6932140177863
"04-Dec-2020",184339,0.366,5979,0.305,184339,19.4,5979,30.5,3977,3048.85714285714,0.090929385612375,38841,0.06,1418,0.072,38841,4.1,1418,7.2,704,508.142857142857,0.102335077858942,552198,0.389,9485,0.484,552198,58.3,9485,48.4,9685,6947.42857142857,0.0917407230603136,60478,0.157,2375,0.121,55364,5.8,2279,11.6,1191,934.857142857143,0.0864558522822705,NA,NA,NA,NA,2885,0.3,66,0.3,53,43.7142857142857,0.0468312996840989,NA,NA,NA,NA,12420,1.3,170,0.9,185,199,-0.0407932791043821,NA,NA,NA,NA,5114,0.5,96,0.5,117,77.7142857142857,0.110685123773353,NA,NA,NA,NA,NA,NA,0,1.60181598478517,1.54428052821321,1.41398603939606,1.55462381538693,1.46443314358015,1.4671170004927,1.58129036010226
"05-Dec-2020",189230,0.366,6022,0.306,189230,19.5,6022,30.6,4891,3388.14285714286,0.105515128388385,39711,0.06,1431,0.073,39711,4.1,1431,7.3,870,580.142857142857,0.132511755737842,562444,0.389,9515,0.483,562444,58.1,9515,48.3,10246,7769.28571428571,0.111806630099393,61919,0.157,2388,0.121,56678,5.9,2291,11.6,1314,1025.28571428571,0.0923328691474889,NA,NA,NA,NA,2949,0.3,65,0.3,64,48.8571428571428,0.111225635110225,NA,NA,NA,NA,12698,1.3,174,0.9,278,227.285714285714,0.132903054557981,NA,NA,NA,NA,5241,0.5,97,0.5,127,85.8571428571428,0.0996456876792653,NA,NA,NA,NA,NA,NA,0,1.53626390299126,1.75055486822299,1.1168407673634,1.67121736304493,1.41793616948558,1.54379488254716,1.40063420377176
"06-Dec-2020",193905,0.366,6082,0.307,193905,19.6,6082,30.7,4675,3727.42857142857,0.0954366633510926,40411,0.06,1438,0.073,40411,4.1,1438,7.3,700,622.714285714286,0.0708134245520951,571948,0.389,9511,0.48,571948,57.9,9511,48,9504,8437.28571428571,0.0824824275602456,63368,0.157,2399,0.121,58023,5.9,2302,11.6,1345,1114,0.0829858221124713,NA,NA,NA,NA,3000,0.3,64,0.3,51,50.2857142857143,0.028820438535492,NA,NA,NA,NA,13152,1.3,176,0.9,454,269.857142857143,0.171684839163722,NA,NA,NA,NA,5345,0.5,97,0.5,104,92.4285714285714,0.0737513599656934,NA,NA,NA,NA,NA,NA,0,1.36258909789236,1.49757201789623,1.60202816388269,1.50413673746829,1.37439156354408,1.51873703910317,1.23158544826869
"07-Dec-2020",197253,0.366,6101,0.307,197253,19.6,6101,30.7,3348,3912.57142857143,0.0484762073249669,40985,0.06,1438,0.072,40985,4.1,1438,7.2,574,653.571428571429,0.048364025471229,580803,0.389,9536,0.48,580803,57.8,9536,48,8855,8912,0.054738024134183,64536,0.157,2413,0.122,59071,5.9,2316,11.7,1048,1164.28571428571,0.0441506366923656,NA,NA,NA,NA,3035,0.3,64,0.3,35,52.1428571428571,0.0362661779843947,NA,NA,NA,NA,13314,1.3,176,0.9,162,269.857142857143,8.88178419700125e-16,NA,NA,NA,NA,5465,0.5,97,0.5,120,101.428571428571,0.0929186755344604,NA,NA,NA,NA,NA,NA,0,1.14611600245832,1.28455589093521,1.27752968743119,1.08719636721511,1.13909920895713,1.15257024913478,0.851850721322913
"08-Dec-2020",201864,0.366,6178,0.308,201864,19.7,6178,30.8,4611,4077.71428571429,0.0413417951387824,41860,0.06,1449,0.072,41860,4.1,1449,7.2,875,692.571428571429,0.0579595500395289,590747,0.389,9608,0.479,590747,57.6,9608,47.9,9944,9281,0.0405706164283277,65919,0.157,2439,0.122,60350,5.9,2340,11.7,1279,1197.14285714286,0.02782998724122,NA,NA,NA,NA,3090,0.3,66,0.3,55,54.1428571428571,0.0376388514999344,NA,NA,NA,NA,13480,1.3,180,0.9,166,270,0.000529240552177512,NA,NA,NA,NA,5569,0.5,99,0.5,104,105.285714285714,0.037322922153975,NA,NA,NA,NA,NA,NA,0,1.09060294147199,1.16281513483929,0.627068089933122,1.12707975073428,1.03335863912861,1.044098188433,0.853343600866639
"09-Dec-2020",204926,0.366,6227,0.308,204926,19.6,6227,30.8,3062,4047.14285714286,-0.00752544255517407,42484,0.06,1456,0.072,42484,4.1,1456,7.2,624,712.428571428571,0.0282682777969718,601346,0.389,9681,0.479,601346,57.7,9681,47.9,10599,9687.57142857143,0.0428744683109166,67238,0.157,2462,0.122,61588,5.9,2361,11.7,1238,1224.71428571429,0.0227698152026274,NA,NA,NA,NA,3131,0.3,66,0.3,41,52,-0.0403823374456858,NA,NA,NA,NA,13683,1.3,181,0.9,203,253.571428571429,-0.0627764061441711,NA,NA,NA,NA,5650,0.5,101,0.5,81,105,-0.00271739297649987,NA,NA,NA,NA,NA,NA,0,1.14496830763727,0.902516683103262,0.66811938374957,1.11848341704608,1.07536235492056,0.95979386250116,0.91923056664311
"10-Dec-2020",211309,0.366,6319,0.309,211309,19.7,6319,30.9,6383,4421,0.0883547500569932,43548,0.06,1470,0.072,43548,4.1,1470,7.2,1064,773,0.0815993920966136,616364,0.389,9749,0.477,616364,57.5,9749,47.7,15018,10550.1428571429,0.0852956328676324,69239,0.157,2486,0.122,63442,5.9,2385,11.7,1854,1324.14285714286,0.078057769197077,NA,NA,NA,NA,3270,0.3,66,0.3,139,62.5714285714286,0.185065042739706,NA,NA,NA,NA,14163,1.3,186,0.9,480,275.428571428571,0.0826827732609745,NA,NA,NA,NA,5797,0.5,101,0.5,147,114.285714285714,0.0847412284550906,NA,NA,NA,NA,NA,NA,0,1.3945671064452,1.07656086096244,1.28150264570206,1.22969454534107,1.3015834154733,1.16527361057697,1.77387146455505
"11-Dec-2020",216622,0.366,6376,0.31,216622,19.7,6376,31,5313,4611.85714285714,0.042264711986947,44601,0.06,1481,0.072,44601,4.1,1481,7.2,1053,822.857142857143,0.0625035560472016,630931,0.389,9834,0.478,630931,57.4,9834,47.8,14567,11247.5714285714,0.0640128315388164,71270,0.157,2501,0.121,65335,5.9,2399,11.6,1893,1424.42857142857,0.0730053809529601,NA,NA,NA,NA,3348,0.3,66,0.3,78,66.1428571428571,0.0555081437097877,NA,NA,NA,NA,14538,1.3,185,0.9,375,302.571428571429,0.093989050990861,NA,NA,NA,NA,5935,0.5,102,0.5,138,117.285714285714,0.0259113817845016,NA,NA,NA,NA,NA,NA,0,1.55749998939054,1.34645547445192,1.70850493262847,1.50085554038318,1.54746581040797,1.44136271108031,2.14325778565046
"12-Dec-2020",221403,0.366,6424,0.309,221403,19.7,6424,30.9,4781,4596.14285714286,-0.0034131843983527,45522,0.06,1490,0.072,45522,4.1,1490,7.2,921,830.142857142857,0.00881519838516809,643448,0.389,9918,0.478,643448,57.3,9918,47.8,12517,11572,0.0284361547832663,72981,0.157,2520,0.122,66913,6,2419,11.7,1578,1462.14285714286,0.0261323392665966,NA,NA,NA,NA,3420,0.3,66,0.3,72,67.2857142857143,0.0171310399301836,NA,NA,NA,NA,14861,1.3,189,0.9,323,309,0.0210238997917074,NA,NA,NA,NA,6068,0.5,101,0.5,133,118.142857142857,0.00728158557126246,NA,NA,NA,NA,NA,NA,0,1.32848889161066,1.26548912476543,1.35578552863958,1.33290487169793,1.35577443724184,1.20771441617462,1.32161367793448
"13-Dec-2020",225498,0.366,6461,0.31,225498,19.8,6461,31,4095,4513.28571428571,-0.0181920144214427,46303,0.06,1491,0.072,46303,4.1,1491,7.2,781,841.714285714286,0.0138428255074157,652879,0.389,9952,0.477,652879,57.2,9952,47.7,9431,11561.5714285714,-0.000901596380584735,74522,0.157,2526,0.121,68347,6,2425,11.6,1434,1474.85714285714,0.00865806274311431,NA,NA,NA,NA,3483,0.3,66,0.3,63,69,0.0251585596361554,NA,NA,NA,NA,15170,1.3,191,0.9,309,288.285714285714,-0.0693892250395045,NA,NA,NA,NA,6175,0.5,101,0.5,107,118.571428571429,0.00362100576695212,NA,NA,NA,NA,NA,NA,0,0.978877031485032,1.06385564954748,1.10039116587125,1.05962910887157,1.07444924818023,0.991869959414694,1.00530346262912
"14-Dec-2020",230243,0.366,6480,0.31,230243,19.8,6480,31,4745,4712.85714285714,0.0432689081739195,47119,0.06,1500,0.072,47119,4.1,1500,7.2,816,876.285714285714,0.0402515670916754,660653,0.389,9997,0.478,660653,56.9,9997,47.8,7774,11407.1428571429,-0.0134470651275951,76128,0.157,2536,0.121,69821,6,2435,11.6,1474,1535.71428571429,0.0404344727173047,NA,NA,NA,NA,3566,0.3,67,0.3,83,75.8571428571428,0.0947453675893657,NA,NA,NA,NA,15268,1.3,192,0.9,98,279.142857142857,-0.0322283683108271,NA,NA,NA,NA,6307,0.5,101,0.5,132,120.285714285714,0.0143543134516833,NA,NA,NA,NA,NA,NA,0,0.716631947018991,1.00371064079985,0.65190245048041,0.928364674147757,0.96353853834351,0.938662299824909,0.992036577747363
"15-Dec-2020",237659,0.366,6547,0.31,237659,19.9,6547,31,7416,5113.57142857143,0.0816037336076594,48540,0.06,1510,0.071,48540,4.1,1510,7.1,1421,954.285714285714,0.0852709218564947,678937,0.389,10090,0.477,678937,56.8,10090,47.7,18284,12598.5714285714,0.099343703239068,78667,0.157,2567,0.122,72150,6,2464,11.7,2329,1685.71428571429,0.0931937768979472,NA,NA,NA,NA,3691,0.3,67,0.3,125,85.8571428571429,0.123832913293269,NA,NA,NA,NA,15491,1.3,198,0.9,223,287.285714285714,0.0287535571699244,NA,NA,NA,NA,6517,0.5,103,0.5,210,135.428571428571,0.118574488012696,NA,NA,NA,NA,NA,NA,0,1.07485935508358,1.39953483038886,0.502099254895701,1.26717022831792,1.22343330690085,1.27639970729988,1.38403692309202
"16-Dec-2020",244082,0.366,6643,0.309,244082,19.7,6643,30.9,6423,5593.71428571429,0.0897454485510352,50060,0.06,1534,0.071,50060,4,1534,7.1,1520,1082.28571428571,0.125867368335223,704045,0.389,10309,0.479,704045,56.9,10309,47.9,25108,14671.2857142857,0.152308801888672,81708,0.157,2601,0.121,74956,6.1,2495,11.6,2806,1909.71428571429,0.124764259821474,NA,NA,NA,NA,3828,0.3,70,0.3,137,99.5714285714286,0.148190476225317,NA,NA,NA,NA,15759,1.3,198,0.9,268,296.571428571429,0.031810854513127,NA,NA,NA,NA,6752,0.5,106,0.5,235,157.428571428571,0.150527487457838,NA,NA,NA,NA,NA,NA,0,1.85538745917619,1.79237379239002,0.809431484097867,1.66207912120328,1.64163071899007,1.45377059048841,1.72965570059736
"17-Dec-2020",244082,0.366,6643,0.309,249993,19.8,6782,31.1,5911,5526.28571428571,-0.0121275895444679,50060,0.06,1534,0.071,51142,4,1551,7.1,1082,1084.85714285714,0.00237310592583295,704045,0.389,10309,0.479,718812,56.8,10454,47.9,14767,14635.4285714286,-0.00244702701231603,81708,0.157,2601,0.121,76965,6.1,2523,11.6,2009,1931.85714285714,0.0115281481981304,NA,NA,NA,NA,3908,0.3,72,0.3,80,91.1428571428571,-0.0884471274157344,NA,NA,NA,NA,16078,1.3,204,0.9,319,273.571428571429,-0.080725342671033,NA,NA,NA,NA,6909,0.5,110,0.5,157,158.857142857143,0.00903348509766744,NA,NA,NA,NA,NA,NA,0,1.68372214315206,1.47436413128552,1.07277649481392,1.40498611792386,1.47624802033904,1.24256917070769,1.34558779138584
"18-Dec-2020",244082,0.366,6643,0.309,256610,19.8,6873,31.1,6617,5712.57142857143,0.033153331250217,50060,0.06,1534,0.071,52329,4,1563,7.1,1187,1104,0.0174916351006065,704045,0.389,10309,0.479,733236,56.6,10563,47.8,14424,14615,-0.00139680515792406,81708,0.157,2601,0.121,79185,6.1,2545,11.5,2220,1978.57142857143,0.023893293142125,NA,NA,NA,NA,4042,0.3,74,0.3,134,99.1428571428571,0.0841336771620149,NA,NA,NA,NA,16646,1.3,206,0.9,568,301.142857142857,0.0960220080465071,NA,NA,NA,NA,7101,0.5,112,0.5,192,166.571428571429,0.0474188920999099,NA,NA,NA,NA,NA,NA,0,1.09073688342958,1.16068277240019,1.73809027269125,1.10569374774761,1.17306186388753,1.16914529417114,1.1852897516889
